user_id,days_since_signup,sessions_last_14d,messages_sent,plan_type,industry,received_onboarding_email,converted_to_paid
509,24.0,7.0,75.0,free,healthcare,1.0,0.0
510,21.0,7.0,69.0,free,tech,0.0,0.0
511,90.0,4.0,81.0,free,tech,0.0,0.0
512,67.0,1.0,60.0,free,other,0.0,1.0
513,76.0,17.0,114.0,free,other,0.0,0.0
514,74.0,8.0,40.0,free,other,1.0,0.0
515,87.0,14.0,92.0,pro,finance,1.0,0.0
516,9.0,9.0,67.0,free,tech,1.0,1.0
517,80.0,2.0,86.0,free,tech,0.0,0.0
518,6.0,7.0,43.0,free,tech,1.0,1.0
519,43.0,7.0,28.0,pro,tech,0.0,0.0
520,54.0,3.0,79.0,free,other,1.0,0.0
521,32.0,15.0,124.0,free,other,0.0,1.0
522,13.0,9.0,46.0,free,finance,0.0,1.0
523,17.0,7.0,107.0,pro,tech,1.0,0.0
524,75.0,13.0,68.0,free,healthcare,0.0,0.0
525,29.0,9.0,99.0,pro,healthcare,0.0,0.0
526,28.0,8.0,38.0,free,finance,0.0,1.0
527,84.0,14.0,43.0,free,other,0.0,0.0
528,13.0,4.0,107.0,free,tech,0.0,1.0
529,83.0,5.0,34.0,free,tech,0.0,0.0
530,83.0,8.0,135.0,pro,tech,1.0,1.0
531,54.0,5.0,93.0,free,tech,1.0,0.0
532,15.0,2.0,97.0,free,finance,1.0,0.0
533,14.0,15.0,52.0,pro,other,1.0,0.0
534,25.0,12.0,52.0,free,tech,0.0,0.0
535,52.0,7.0,30.0,free,finance,0.0,0.0
536,13.0,19.0,85.0,free,tech,1.0,1.0
537,41.0,24.0,76.0,pro,other,1.0,1.0
538,10.0,4.0,61.0,pro,healthcare,1.0,0.0
539,49.0,30.0,70.0,free,tech,1.0,1.0
540,1.0,7.0,98.0,free,tech,1.0,0.0
541,64.0,6.0,52.0,pro,other,0.0,0.0
542,5.0,7.0,96.0,pro,healthcare,0.0,0.0
543,17.0,18.0,41.0,free,tech,0.0,1.0
544,15.0,4.0,68.0,free,tech,1.0,0.0
545,75.0,7.0,146.0,free,tech,0.0,0.0
546,4.0,24.0,76.0,free,finance,1.0,1.0
547,39.0,9.0,98.0,free,tech,1.0,0.0
548,53.0,1.0,51.0,pro,finance,0.0,0.0
549,46.0,3.0,36.0,free,tech,1.0,0.0
550,61.0,6.0,79.0,pro,healthcare,0.0,0.0
551,73.0,11.0,71.0,free,finance,0.0,0.0
552,35.0,11.0,97.0,pro,other,1.0,0.0
553,75.0,6.0,85.0,free,healthcare,0.0,0.0
554,28.0,14.0,75.0,free,other,1.0,1.0
555,89.0,8.0,38.0,free,other,0.0,0.0
556,45.0,6.0,125.0,free,healthcare,1.0,1.0
557,66.0,6.0,38.0,free,healthcare,1.0,0.0
558,79.0,3.0,28.0,free,tech,1.0,0.0
559,72.0,11.0,94.0,free,other,1.0,0.0
560,77.0,10.0,163.0,free,other,1.0,0.0
561,48.0,5.0,45.0,pro,tech,0.0,0.0
562,3.0,1.0,76.0,free,tech,1.0,0.0
563,44.0,11.0,84.0,free,healthcare,0.0,0.0
564,16.0,14.0,67.0,free,tech,1.0,1.0
565,80.0,19.0,71.0,pro,other,1.0,1.0
566,21.0,15.0,76.0,pro,other,1.0,0.0
567,20.0,8.0,93.0,pro,tech,0.0,0.0
568,22.0,4.0,35.0,free,finance,0.0,0.0
569,58.0,14.0,91.0,pro,other,1.0,0.0
570,51.0,14.0,71.0,free,finance,1.0,1.0
571,86.0,19.0,33.0,free,tech,1.0,0.0
572,37.0,9.0,61.0,free,other,0.0,0.0
573,25.0,12.0,97.0,pro,tech,0.0,0.0
574,4.0,0.0,83.0,pro,finance,0.0,1.0
575,0.0,15.0,93.0,free,other,1.0,1.0
576,33.0,12.0,111.0,free,other,0.0,0.0
577,84.0,12.0,44.0,pro,healthcare,1.0,0.0
578,47.0,10.0,61.0,pro,tech,1.0,1.0
579,81.0,9.0,103.0,free,tech,0.0,0.0
580,9.0,11.0,161.0,pro,tech,0.0,1.0
581,8.0,10.0,50.0,free,healthcare,1.0,1.0
582,75.0,9.0,61.0,free,other,1.0,0.0
583,9.0,3.0,47.0,free,healthcare,0.0,0.0
584,4.0,20.0,70.0,pro,healthcare,1.0,1.0
585,36.0,11.0,143.0,free,tech,1.0,0.0
586,84.0,17.0,140.0,free,finance,1.0,1.0
587,62.0,1.0,55.0,free,other,0.0,0.0
588,9.0,9.0,54.0,free,other,0.0,0.0
589,76.0,7.0,61.0,pro,healthcare,0.0,0.0
590,76.0,2.0,41.0,pro,other,0.0,0.0
591,72.0,3.0,112.0,free,healthcare,1.0,0.0
592,82.0,6.0,82.0,free,healthcare,0.0,0.0
593,21.0,4.0,53.0,free,other,0.0,0.0
594,89.0,5.0,46.0,free,tech,0.0,0.0
595,29.0,3.0,71.0,free,other,1.0,0.0
596,72.0,19.0,72.0,free,finance,1.0,1.0
597,52.0,14.0,41.0,free,tech,0.0,1.0
598,70.0,15.0,28.0,pro,tech,1.0,1.0
599,57.0,9.0,40.0,free,healthcare,1.0,0.0
600,58.0,18.0,102.0,free,healthcare,1.0,1.0
601,56.0,14.0,70.0,pro,finance,1.0,1.0
602,70.0,6.0,116.0,free,finance,1.0,0.0
603,67.0,5.0,67.0,free,healthcare,1.0,0.0
604,12.0,4.0,68.0,free,healthcare,0.0,0.0
605,75.0,5.0,31.0,pro,tech,0.0,1.0
606,48.0,15.0,53.0,free,tech,1.0,1.0
607,29.0,0.0,50.0,free,tech,0.0,0.0
608,46.0,6.0,114.0,free,healthcare,0.0,1.0
609,87.0,10.0,60.0,free,tech,1.0,0.0
610,78.0,17.0,36.0,free,other,1.0,0.0
611,75.0,6.0,165.0,free,tech,1.0,0.0
612,42.0,8.0,45.0,free,finance,1.0,1.0
613,71.0,6.0,28.0,pro,tech,1.0,0.0
614,35.0,9.0,50.0,free,tech,1.0,1.0
615,62.0,11.0,23.0,free,tech,1.0,1.0
616,58.0,21.0,71.0,free,healthcare,1.0,1.0
617,22.0,10.0,74.0,free,tech,0.0,0.0
618,24.0,14.0,55.0,free,tech,0.0,1.0
619,5.0,0.0,80.0,free,tech,0.0,0.0
620,12.0,12.0,52.0,free,finance,1.0,0.0
621,39.0,10.0,68.0,pro,finance,1.0,1.0
622,43.0,7.0,16.0,free,other,0.0,0.0
623,15.0,19.0,67.0,pro,tech,1.0,1.0
624,37.0,17.0,63.0,free,tech,1.0,0.0
625,54.0,16.0,53.0,pro,healthcare,1.0,1.0
626,21.0,1.0,66.0,free,healthcare,1.0,0.0
627,30.0,4.0,33.0,pro,tech,1.0,0.0
628,33.0,2.0,88.0,free,tech,1.0,1.0
629,45.0,5.0,98.0,pro,tech,0.0,0.0
630,33.0,8.0,115.0,free,other,0.0,0.0
631,67.0,6.0,28.0,free,other,0.0,0.0
632,29.0,7.0,91.0,free,other,0.0,0.0
633,39.0,12.0,168.0,free,tech,1.0,1.0
634,34.0,1.0,157.0,free,healthcare,0.0,1.0
635,16.0,9.0,88.0,pro,finance,0.0,0.0
636,62.0,14.0,92.0,free,other,1.0,1.0
637,21.0,17.0,53.0,free,tech,1.0,0.0
638,27.0,16.0,52.0,pro,tech,1.0,1.0
639,72.0,9.0,57.0,pro,tech,1.0,1.0
640,86.0,3.0,50.0,pro,finance,0.0,1.0
641,61.0,19.0,32.0,free,other,0.0,0.0
642,83.0,15.0,102.0,pro,tech,0.0,0.0
643,77.0,5.0,85.0,free,finance,1.0,0.0
644,43.0,13.0,81.0,pro,tech,1.0,1.0
645,70.0,3.0,126.0,free,tech,1.0,1.0
646,29.0,10.0,35.0,free,healthcare,1.0,0.0
647,41.0,5.0,66.0,free,tech,1.0,0.0
648,48.0,4.0,54.0,free,healthcare,0.0,0.0
649,87.0,8.0,91.0,free,tech,0.0,0.0
650,77.0,18.0,104.0,free,tech,1.0,1.0
651,44.0,4.0,46.0,free,healthcare,1.0,0.0
652,59.0,10.0,68.0,free,healthcare,1.0,1.0
653,18.0,5.0,59.0,free,other,1.0,0.0
654,73.0,9.0,95.0,free,healthcare,1.0,0.0
655,50.0,4.0,78.0,free,tech,1.0,0.0
656,48.0,7.0,94.0,free,other,1.0,0.0
657,69.0,11.0,126.0,pro,finance,1.0,1.0
658,57.0,5.0,83.0,free,tech,0.0,0.0
659,6.0,0.0,156.0,free,other,0.0,0.0
660,26.0,7.0,91.0,free,other,1.0,0.0
661,16.0,12.0,56.0,pro,other,1.0,0.0
662,66.0,4.0,61.0,free,finance,0.0,0.0
663,3.0,5.0,94.0,pro,other,1.0,1.0
664,18.0,4.0,68.0,pro,healthcare,0.0,0.0
665,54.0,17.0,103.0,free,finance,0.0,0.0
666,63.0,0.0,71.0,pro,tech,0.0,0.0
667,45.0,7.0,56.0,free,finance,1.0,0.0
668,78.0,9.0,34.0,pro,tech,0.0,1.0
669,83.0,9.0,59.0,free,tech,1.0,0.0
670,12.0,12.0,63.0,free,other,1.0,0.0
671,86.0,6.0,58.0,free,tech,0.0,0.0
672,55.0,3.0,72.0,free,other,0.0,0.0
673,57.0,19.0,68.0,pro,tech,1.0,1.0
674,8.0,8.0,65.0,pro,finance,0.0,0.0
675,56.0,7.0,89.0,free,healthcare,0.0,0.0
676,66.0,6.0,53.0,pro,other,1.0,1.0
677,52.0,4.0,116.0,free,tech,1.0,0.0
678,7.0,4.0,43.0,pro,other,1.0,0.0
679,47.0,16.0,42.0,free,other,1.0,0.0
680,85.0,4.0,79.0,pro,tech,0.0,0.0
681,65.0,7.0,48.0,free,tech,0.0,0.0
682,12.0,21.0,74.0,pro,tech,1.0,1.0
683,87.0,8.0,94.0,free,tech,1.0,0.0
684,87.0,10.0,136.0,free,tech,0.0,1.0
685,15.0,1.0,154.0,pro,finance,0.0,0.0
686,72.0,5.0,24.0,free,tech,0.0,0.0
687,37.0,0.0,81.0,free,healthcare,0.0,0.0
688,54.0,10.0,62.0,free,finance,0.0,0.0
689,40.0,19.0,71.0,free,finance,1.0,1.0
690,71.0,13.0,78.0,free,other,0.0,0.0
691,90.0,7.0,62.0,pro,finance,0.0,0.0
692,72.0,7.0,73.0,free,tech,1.0,0.0
693,84.0,16.0,62.0,free,tech,0.0,0.0
694,86.0,5.0,44.0,free,finance,1.0,0.0
695,8.0,18.0,47.0,free,healthcare,1.0,1.0
696,23.0,7.0,111.0,free,healthcare,0.0,0.0
697,65.0,8.0,138.0,pro,other,1.0,0.0
698,53.0,7.0,98.0,free,other,1.0,0.0
699,4.0,1.0,44.0,pro,finance,1.0,0.0
700,8.0,13.0,94.0,free,tech,1.0,1.0
701,47.0,7.0,66.0,pro,other,0.0,0.0
702,56.0,2.0,129.0,free,finance,0.0,1.0
703,15.0,5.0,52.0,pro,tech,1.0,1.0
704,15.0,4.0,131.0,pro,other,1.0,0.0
705,11.0,6.0,105.0,free,tech,1.0,1.0
706,51.0,9.0,82.0,pro,tech,0.0,1.0
707,0.0,8.0,129.0,free,tech,0.0,0.0
708,52.0,16.0,30.0,free,tech,0.0,0.0
709,43.0,12.0,103.0,pro,tech,1.0,1.0
710,42.0,8.0,89.0,free,finance,0.0,0.0
711,61.0,5.0,83.0,free,tech,1.0,0.0
712,47.0,6.0,45.0,free,other,0.0,0.0
713,66.0,11.0,36.0,pro,finance,0.0,0.0
714,69.0,19.0,159.0,pro,finance,1.0,1.0
715,83.0,13.0,52.0,free,healthcare,0.0,0.0
716,72.0,20.0,60.0,free,tech,1.0,1.0
717,47.0,8.0,36.0,free,tech,1.0,0.0
718,44.0,8.0,102.0,pro,healthcare,1.0,0.0
719,21.0,7.0,49.0,free,tech,0.0,0.0
720,54.0,14.0,80.0,free,tech,0.0,0.0
721,12.0,2.0,81.0,pro,finance,0.0,1.0
722,84.0,6.0,40.0,free,tech,1.0,1.0
723,76.0,9.0,52.0,free,other,0.0,0.0
724,10.0,6.0,67.0,pro,tech,0.0,1.0
725,71.0,2.0,18.0,free,tech,0.0,0.0
726,10.0,7.0,25.0,free,finance,1.0,0.0
727,65.0,1.0,68.0,pro,tech,0.0,0.0
728,7.0,5.0,89.0,free,other,1.0,0.0
729,44.0,10.0,51.0,pro,tech,1.0,1.0
730,59.0,10.0,76.0,free,finance,1.0,0.0
731,66.0,2.0,93.0,free,other,1.0,1.0
732,38.0,13.0,72.0,free,tech,1.0,0.0
733,83.0,3.0,39.0,free,other,1.0,0.0
734,70.0,5.0,78.0,free,other,0.0,0.0
735,18.0,10.0,93.0,free,tech,1.0,1.0
736,61.0,6.0,88.0,pro,finance,1.0,1.0
737,66.0,9.0,107.0,free,tech,0.0,0.0
738,30.0,6.0,49.0,pro,tech,1.0,0.0
739,67.0,12.0,85.0,free,tech,1.0,0.0
740,81.0,7.0,121.0,free,tech,0.0,1.0
741,74.0,13.0,36.0,free,other,1.0,0.0
742,69.0,18.0,72.0,free,other,0.0,0.0
743,57.0,10.0,115.0,free,tech,1.0,0.0
744,24.0,9.0,133.0,pro,tech,1.0,1.0
745,72.0,16.0,74.0,free,tech,0.0,0.0
746,33.0,4.0,33.0,free,other,0.0,0.0
747,48.0,13.0,55.0,free,tech,0.0,0.0
748,28.0,8.0,133.0,free,healthcare,0.0,1.0
749,28.0,6.0,32.0,free,tech,0.0,0.0
750,14.0,7.0,32.0,pro,other,1.0,1.0
751,87.0,8.0,74.0,free,tech,1.0,0.0
752,13.0,19.0,83.0,free,tech,0.0,1.0
753,7.0,8.0,64.0,free,tech,1.0,0.0
754,85.0,3.0,90.0,free,other,1.0,0.0
755,50.0,13.0,103.0,pro,finance,1.0,0.0
756,39.0,15.0,79.0,pro,tech,0.0,1.0
757,67.0,9.0,61.0,free,tech,1.0,0.0
758,34.0,4.0,81.0,free,healthcare,1.0,0.0
759,11.0,9.0,68.0,free,tech,0.0,1.0
760,66.0,15.0,57.0,free,finance,1.0,1.0
761,16.0,9.0,57.0,free,tech,1.0,0.0
762,50.0,1.0,138.0,free,tech,1.0,0.0
763,86.0,9.0,91.0,free,other,0.0,0.0
764,85.0,7.0,35.0,pro,tech,1.0,0.0
765,32.0,21.0,131.0,free,tech,1.0,0.0
766,71.0,4.0,69.0,free,other,0.0,0.0
767,55.0,9.0,34.0,free,healthcare,0.0,0.0
768,43.0,10.0,51.0,free,other,0.0,1.0
769,12.0,4.0,81.0,free,tech,0.0,0.0
770,34.0,9.0,63.0,free,other,0.0,0.0
771,59.0,17.0,99.0,free,other,1.0,0.0
772,89.0,3.0,67.0,free,tech,1.0,0.0
773,0.0,18.0,93.0,free,finance,1.0,1.0
774,65.0,19.0,40.0,pro,tech,0.0,1.0
775,77.0,10.0,68.0,free,other,0.0,0.0
776,86.0,5.0,69.0,free,healthcare,0.0,0.0
777,38.0,11.0,119.0,free,healthcare,1.0,0.0
778,10.0,4.0,102.0,pro,other,1.0,0.0
779,24.0,20.0,32.0,free,tech,1.0,1.0
780,77.0,17.0,152.0,pro,tech,1.0,1.0
781,79.0,14.0,40.0,free,finance,0.0,0.0
782,57.0,13.0,98.0,free,other,1.0,0.0
783,11.0,15.0,71.0,free,healthcare,1.0,1.0
784,11.0,2.0,48.0,free,tech,1.0,1.0
785,43.0,19.0,48.0,free,other,1.0,1.0
786,53.0,11.0,60.0,free,finance,0.0,0.0
787,2.0,12.0,41.0,free,tech,1.0,0.0
788,62.0,5.0,32.0,free,finance,0.0,0.0
789,49.0,10.0,84.0,free,finance,0.0,1.0
790,1.0,16.0,63.0,pro,other,0.0,0.0
791,8.0,7.0,97.0,free,tech,1.0,0.0
792,41.0,13.0,48.0,pro,healthcare,1.0,1.0
793,65.0,2.0,104.0,pro,tech,0.0,1.0
794,75.0,13.0,116.0,free,finance,1.0,0.0
795,39.0,10.0,166.0,free,other,0.0,0.0
796,26.0,9.0,98.0,free,other,1.0,0.0
797,88.0,6.0,85.0,pro,other,0.0,0.0
798,41.0,4.0,104.0,free,tech,1.0,1.0
799,28.0,18.0,42.0,free,finance,1.0,0.0
800,40.0,16.0,98.0,free,finance,1.0,1.0
801,1.0,9.0,30.0,free,tech,0.0,0.0
802,27.0,3.0,56.0,free,finance,0.0,1.0
803,46.0,11.0,72.0,pro,tech,1.0,1.0
804,83.0,4.0,64.0,free,tech,1.0,0.0
805,67.0,9.0,42.0,pro,tech,1.0,0.0
806,71.0,6.0,107.0,pro,finance,0.0,0.0
807,49.0,14.0,76.0,pro,tech,1.0,1.0
808,10.0,4.0,90.0,free,tech,0.0,0.0
809,35.0,7.0,59.0,free,other,0.0,0.0
810,90.0,3.0,37.0,free,finance,0.0,0.0
811,4.0,8.0,28.0,free,finance,0.0,0.0
812,80.0,9.0,177.0,free,finance,0.0,0.0
813,62.0,6.0,112.0,free,tech,1.0,0.0
814,25.0,10.0,50.0,free,other,0.0,0.0
815,70.0,16.0,83.0,free,healthcare,1.0,1.0
816,76.0,14.0,147.0,free,finance,1.0,1.0
817,3.0,4.0,46.0,free,tech,1.0,0.0
818,9.0,9.0,56.0,free,healthcare,0.0,0.0
819,60.0,4.0,63.0,pro,tech,1.0,0.0
820,90.0,16.0,51.0,free,finance,1.0,1.0
821,2.0,4.0,56.0,free,tech,1.0,1.0
822,60.0,5.0,61.0,pro,finance,1.0,0.0
823,12.0,3.0,49.0,free,other,1.0,0.0
824,59.0,14.0,79.0,free,tech,1.0,0.0
825,56.0,3.0,89.0,pro,tech,0.0,1.0
826,8.0,4.0,92.0,free,finance,0.0,0.0
827,61.0,6.0,73.0,pro,tech,0.0,0.0
828,81.0,14.0,58.0,free,other,0.0,0.0
829,78.0,6.0,119.0,free,tech,0.0,1.0
830,2.0,15.0,90.0,free,tech,0.0,1.0
831,22.0,15.0,83.0,pro,healthcare,1.0,1.0
832,21.0,8.0,53.0,pro,healthcare,0.0,1.0
833,41.0,8.0,36.0,pro,tech,0.0,0.0
834,13.0,13.0,46.0,free,tech,1.0,0.0
835,77.0,19.0,35.0,pro,tech,1.0,1.0
836,70.0,19.0,58.0,free,tech,0.0,0.0
837,73.0,13.0,114.0,free,tech,1.0,0.0
838,18.0,4.0,138.0,free,finance,1.0,0.0
839,1.0,4.0,144.0,free,healthcare,0.0,0.0
840,82.0,5.0,107.0,free,healthcare,1.0,1.0
841,26.0,2.0,34.0,free,tech,1.0,1.0
842,59.0,16.0,61.0,free,finance,1.0,1.0
843,82.0,9.0,97.0,pro,tech,1.0,0.0
844,3.0,15.0,51.0,pro,healthcare,1.0,1.0
845,0.0,12.0,104.0,pro,tech,0.0,1.0
846,0.0,15.0,119.0,free,healthcare,0.0,0.0
847,14.0,8.0,68.0,free,finance,1.0,0.0
848,4.0,12.0,95.0,pro,other,0.0,0.0
849,74.0,8.0,120.0,free,tech,1.0,1.0
850,55.0,6.0,96.0,free,finance,1.0,0.0
851,89.0,3.0,116.0,free,tech,1.0,0.0
852,72.0,4.0,32.0,free,tech,1.0,0.0
853,87.0,5.0,51.0,free,finance,0.0,0.0
854,21.0,9.0,56.0,free,other,0.0,0.0
855,26.0,6.0,61.0,free,healthcare,1.0,0.0
856,77.0,8.0,49.0,free,tech,0.0,0.0
857,22.0,3.0,27.0,free,healthcare,0.0,0.0
858,5.0,9.0,184.0,pro,healthcare,1.0,1.0
859,60.0,13.0,89.0,pro,tech,1.0,0.0
860,72.0,14.0,72.0,free,tech,1.0,1.0
861,88.0,19.0,142.0,free,tech,1.0,0.0
862,84.0,3.0,138.0,pro,healthcare,0.0,0.0
863,10.0,11.0,65.0,pro,tech,1.0,0.0
864,70.0,16.0,122.0,free,tech,0.0,1.0
865,76.0,8.0,69.0,pro,finance,0.0,0.0
866,63.0,1.0,24.0,pro,other,1.0,0.0
867,74.0,7.0,91.0,free,tech,0.0,0.0
868,76.0,7.0,146.0,free,other,1.0,0.0
869,40.0,4.0,19.0,free,healthcare,0.0,0.0
870,3.0,15.0,48.0,pro,tech,1.0,1.0
871,41.0,1.0,116.0,free,other,0.0,0.0
872,18.0,14.0,96.0,free,healthcare,0.0,1.0
873,10.0,21.0,107.0,free,tech,1.0,1.0
874,11.0,1.0,51.0,free,tech,0.0,0.0
875,63.0,8.0,48.0,free,finance,1.0,0.0
876,45.0,3.0,57.0,free,tech,0.0,0.0
877,49.0,2.0,73.0,pro,other,1.0,1.0
878,67.0,13.0,64.0,free,tech,0.0,0.0
879,49.0,5.0,80.0,pro,tech,0.0,1.0
880,57.0,12.0,62.0,pro,finance,1.0,0.0
881,7.0,6.0,90.0,free,other,1.0,0.0
882,77.0,11.0,102.0,free,other,0.0,0.0
883,40.0,11.0,124.0,pro,tech,1.0,1.0
884,14.0,9.0,63.0,free,tech,0.0,0.0
885,74.0,4.0,55.0,pro,healthcare,0.0,0.0
886,66.0,4.0,64.0,pro,tech,0.0,1.0
887,4.0,9.0,27.0,free,tech,1.0,1.0
888,17.0,9.0,70.0,free,tech,1.0,0.0
889,1.0,25.0,121.0,free,other,0.0,1.0
890,24.0,6.0,148.0,free,healthcare,1.0,0.0
891,9.0,4.0,115.0,pro,tech,1.0,0.0
892,64.0,3.0,75.0,free,finance,1.0,0.0
893,47.0,5.0,25.0,free,other,0.0,0.0
894,89.0,5.0,109.0,free,other,0.0,0.0
895,68.0,11.0,108.0,pro,finance,0.0,0.0
896,55.0,20.0,43.0,free,other,1.0,0.0
897,46.0,9.0,186.0,free,other,0.0,0.0
898,4.0,12.0,63.0,pro,finance,1.0,1.0
899,6.0,2.0,117.0,free,tech,1.0,0.0
900,56.0,3.0,88.0,pro,other,1.0,1.0
901,0.0,13.0,117.0,pro,tech,1.0,0.0
902,3.0,5.0,63.0,free,finance,1.0,0.0
903,19.0,7.0,77.0,pro,tech,1.0,1.0
904,80.0,2.0,50.0,free,tech,0.0,0.0
905,41.0,12.0,60.0,pro,tech,1.0,0.0
906,64.0,7.0,63.0,pro,tech,0.0,1.0
907,37.0,4.0,66.0,free,other,1.0,1.0
908,15.0,16.0,74.0,free,tech,1.0,1.0
909,33.0,1.0,126.0,free,other,1.0,0.0
910,8.0,7.0,59.0,free,other,0.0,0.0
911,70.0,5.0,76.0,free,finance,1.0,0.0
912,16.0,7.0,37.0,pro,other,1.0,1.0
913,34.0,9.0,43.0,free,healthcare,0.0,0.0
914,89.0,15.0,38.0,free,finance,1.0,1.0
915,53.0,4.0,59.0,free,tech,1.0,0.0
916,41.0,6.0,105.0,pro,healthcare,0.0,0.0
917,49.0,7.0,72.0,pro,tech,0.0,1.0
918,71.0,3.0,88.0,pro,tech,0.0,0.0
919,23.0,9.0,81.0,free,tech,1.0,0.0
920,57.0,11.0,65.0,free,finance,1.0,0.0
921,79.0,3.0,49.0,pro,tech,0.0,0.0
922,52.0,7.0,51.0,pro,other,1.0,0.0
923,40.0,21.0,37.0,free,finance,1.0,1.0
924,13.0,8.0,41.0,free,healthcare,0.0,0.0
925,22.0,2.0,118.0,free,finance,1.0,1.0
926,86.0,4.0,162.0,free,other,1.0,0.0
927,49.0,1.0,63.0,pro,other,0.0,0.0
928,27.0,5.0,96.0,free,finance,0.0,1.0
929,38.0,6.0,52.0,pro,tech,1.0,1.0
930,52.0,7.0,46.0,free,healthcare,1.0,0.0
931,48.0,9.0,129.0,free,other,0.0,0.0
932,63.0,5.0,99.0,free,tech,1.0,1.0
933,23.0,7.0,65.0,free,healthcare,1.0,0.0
934,59.0,14.0,101.0,free,tech,1.0,1.0
935,40.0,11.0,142.0,free,other,1.0,1.0
936,85.0,8.0,40.0,free,other,1.0,0.0
937,14.0,4.0,33.0,pro,other,1.0,0.0
938,13.0,6.0,101.0,free,tech,0.0,0.0
939,42.0,30.0,78.0,free,tech,1.0,1.0
940,46.0,13.0,85.0,free,finance,1.0,1.0
941,62.0,4.0,65.0,pro,tech,1.0,1.0
942,36.0,6.0,113.0,pro,tech,1.0,1.0
943,83.0,14.0,104.0,free,tech,0.0,0.0
944,43.0,11.0,83.0,pro,tech,1.0,1.0
945,11.0,7.0,38.0,pro,tech,1.0,1.0
946,10.0,7.0,19.0,pro,tech,1.0,0.0
947,88.0,10.0,101.0,pro,finance,0.0,0.0
948,12.0,5.0,16.0,free,tech,1.0,0.0
949,86.0,8.0,111.0,free,healthcare,1.0,0.0
950,25.0,5.0,68.0,pro,healthcare,1.0,1.0
951,8.0,5.0,66.0,free,tech,1.0,1.0
952,27.0,6.0,76.0,free,tech,0.0,0.0
953,55.0,7.0,98.0,free,other,1.0,0.0
954,38.0,3.0,181.0,free,tech,0.0,0.0
955,71.0,5.0,111.0,free,other,1.0,0.0
956,55.0,7.0,62.0,free,tech,0.0,0.0
957,36.0,13.0,54.0,free,tech,1.0,1.0
958,57.0,12.0,96.0,free,other,1.0,0.0
959,88.0,9.0,41.0,pro,healthcare,1.0,0.0
960,37.0,2.0,71.0,free,other,1.0,0.0
961,13.0,13.0,36.0,pro,finance,1.0,1.0
962,37.0,1.0,66.0,free,other,1.0,0.0
963,76.0,12.0,48.0,pro,tech,0.0,1.0
964,19.0,6.0,18.0,free,tech,0.0,1.0
965,86.0,5.0,47.0,free,tech,0.0,0.0
966,53.0,4.0,48.0,free,healthcare,1.0,0.0
967,54.0,8.0,58.0,pro,tech,0.0,0.0
968,28.0,15.0,101.0,free,other,0.0,1.0
969,83.0,19.0,97.0,free,tech,1.0,1.0
970,3.0,7.0,45.0,free,tech,0.0,0.0
971,27.0,3.0,59.0,free,tech,0.0,0.0
972,38.0,9.0,91.0,free,other,1.0,0.0
973,43.0,0.0,45.0,free,healthcare,0.0,1.0
974,43.0,0.0,107.0,free,tech,0.0,0.0
975,13.0,12.0,63.0,free,healthcare,0.0,0.0
976,20.0,5.0,52.0,free,finance,1.0,0.0
977,8.0,8.0,25.0,pro,other,0.0,0.0
978,52.0,11.0,99.0,pro,tech,1.0,0.0
979,31.0,3.0,54.0,free,tech,1.0,0.0
980,51.0,2.0,58.0,free,tech,0.0,0.0
981,53.0,25.0,27.0,pro,other,1.0,1.0
982,63.0,8.0,60.0,free,other,0.0,1.0
983,49.0,7.0,71.0,free,tech,1.0,0.0
984,58.0,4.0,69.0,free,finance,0.0,0.0
985,53.0,6.0,67.0,pro,healthcare,1.0,0.0
986,59.0,14.0,96.0,pro,tech,1.0,1.0
987,56.0,9.0,107.0,free,tech,0.0,0.0
988,28.0,3.0,80.0,free,tech,1.0,1.0
989,22.0,7.0,100.0,free,healthcare,0.0,0.0
990,71.0,22.0,39.0,free,other,0.0,1.0
991,31.0,19.0,41.0,pro,tech,1.0,1.0
992,49.0,4.0,50.0,free,tech,0.0,0.0
993,17.0,8.0,65.0,free,finance,0.0,1.0
994,39.0,17.0,52.0,pro,finance,1.0,0.0
995,48.0,5.0,84.0,pro,tech,1.0,0.0
996,56.0,6.0,45.0,free,tech,0.0,1.0
997,47.0,3.0,27.0,free,tech,1.0,0.0
998,32.0,15.0,81.0,free,tech,1.0,1.0
999,87.0,5.0,69.0,pro,other,0.0,0.0
1000,46.0,6.0,58.0,free,finance,0.0,1.0
1001,73.0,6.0,64.0,free,other,1.0,0.0
1002,67.0,4.0,42.0,pro,other,0.0,0.0
1003,50.0,16.0,41.0,pro,finance,1.0,1.0
1004,80.0,7.0,69.0,free,other,0.0,0.0
1005,11.0,23.0,115.0,pro,tech,0.0,1.0
1006,83.0,10.0,55.0,free,healthcare,0.0,0.0
1007,77.0,10.0,73.0,free,other,1.0,0.0
1008,45.0,5.0,32.0,pro,healthcare,1.0,0.0
1009,66.0,0.0,26.0,free,finance,0.0,0.0
1010,47.0,3.0,56.0,pro,healthcare,0.0,0.0
1011,24.0,17.0,58.0,free,tech,0.0,0.0
1012,72.0,8.0,89.0,free,tech,1.0,0.0
1013,22.0,9.0,101.0,pro,tech,1.0,1.0
1014,28.0,9.0,78.0,pro,tech,1.0,0.0
1015,47.0,12.0,79.0,pro,healthcare,1.0,0.0
1016,76.0,2.0,105.0,free,healthcare,0.0,0.0
